id,paper_id,author_id
26485,8757,7234
26486,8758,13370
26487,8758,11409
26488,8758,11410
26489,8758,6552
26490,8758,11411
26491,8758,4286
26492,8758,13371
26493,8759,5296
26494,8759,13372
26495,8759,8252
26496,8759,11732
26497,8760,13373
26498,8760,13374
26499,8760,9018
26500,8760,6789
26501,8760,11478
26502,8760,2686
26503,8760,9037
26504,8761,10683
26505,8761,13375
26506,8761,13376
26507,8761,2336
26508,8762,6557
26509,8762,13341
26510,8762,11404
26511,8763,12297
26512,8763,13377
26513,8763,12298
26514,8763,11645
26515,8764,10683
26516,8764,10629
26517,8764,2336
26518,8765,13378
26519,8765,13379
26520,8765,6683
26521,8765,10535
26522,8766,11178
26523,8766,13380
26524,8766,13381
26525,8766,13382
26526,8766,13383
26527,8766,6279
26528,8766,13384
26529,8767,9912
26530,8767,13385
26531,8767,13386
26532,8767,3559
26533,8768,13387
26534,8768,3613
26535,8768,13388
26536,8769,7880
26537,8769,9343
26538,8769,10838
26539,8769,6522
26540,8770,13389
26541,8770,13390
26542,8770,4037
26543,8771,13391
26544,8771,13392
26545,8772,13393
26546,8772,13394
26547,8772,13395
26548,8773,11688
26549,8773,10980
26550,8773,4917
26551,8774,13396
26552,8774,13397
26553,8774,13398
26554,8774,12520
26555,8775,13399
26556,8775,13400
26557,8775,13401
26558,8775,13402
26559,8776,13403
26560,8776,10645
26561,8776,10004
26562,8776,3758
26563,8776,6295
26564,8777,13404
26565,8777,10960
26566,8778,13405
26567,8778,10960
26568,8778,13406
26569,8779,13407
26570,8779,13408
26571,8779,8004
26572,8779,6549
26573,8779,13231
26574,8780,13409
26575,8780,13410
26576,8780,13411
26577,8780,3234
26578,8781,8408
26579,8781,13412
26580,8781,9661
26581,8781,13413
26582,8782,13414
26583,8782,2559
26584,8783,10387
26585,8783,13415
26586,8783,8753
26587,8783,13416
26588,8783,13417
26589,8783,4516
26590,8784,1046
26591,8784,2319
26592,8784,11724
26593,8785,13418
26594,8785,13419
26595,8785,13420
26596,8785,13421
26597,8785,13422
26598,8785,13423
26599,8785,12090
26600,8785,13424
26601,8785,6377
26602,8785,13425
26603,8785,3805
26604,8785,13426
26605,8785,9523
26606,8785,8330
26607,8785,3062
26608,8786,2320
26609,8787,13427
26610,8788,10332
26611,8788,13428
26612,8788,8209
26613,8788,6678
26614,8788,10045
26615,8789,13223
26616,8789,13429
26617,8789,9351
26618,8790,12814
26619,8790,11699
26620,8790,10832
26621,8790,3001
26622,8791,13430
26623,8791,13431
26624,8791,6485
26625,8792,13432
26626,8792,13433
26627,8792,12640
26628,8792,13434
26629,8793,5201
26630,8793,13435
26631,8793,13436
26632,8793,13433
26633,8794,13437
26634,8794,13377
26635,8794,13438
26636,8794,13439
26637,8795,13440
26638,8795,4262
26639,8796,13441
26640,8796,13442
26641,8796,13443
26642,8796,13444
26643,8796,13445
26644,8797,13446
26645,8797,13447
26646,8797,13448
26647,8797,13449
26648,8797,13450
26649,8797,13451
26650,8798,13452
26651,8799,13453
26652,8799,3735
26653,8799,11316
26654,8799,6649
26655,8800,13453
26656,8800,11316
26657,8800,6649
26658,8801,10430
26659,8801,1904
26660,8801,7915
26661,8801,6533
26662,8801,13454
26663,8802,13455
26664,8803,13456
26665,8803,4523
26666,8803,3108
26667,8803,7552
26668,8804,13457
26669,8804,13458
26670,8804,13459
26671,8804,12573
26672,8805,6645
26673,8805,13460
26674,8806,13461
26675,8806,5197
26676,8807,13462
26677,8807,13463
26678,8807,13464
26679,8807,13465
26680,8807,7371
26681,8807,13466
26682,8807,1398
26683,8807,1954
26684,8808,13467
26685,8808,13468
26686,8808,13469
26687,8808,13470
26688,8808,11067
26689,8809,8945
26690,8809,13471
26691,8809,2816
26692,8809,7509
26693,8809,12580
26694,8809,13472
26695,8810,13473
26696,8810,13474
26697,8810,12264
26698,8810,13475
26699,8810,13476
26700,8810,13477
26701,8811,13478
26702,8811,8945
26703,8811,7263
26704,8811,6338
26705,8812,8638
26706,8812,9457
26707,8812,2899
26708,8812,6422
26709,8812,2816
26710,8812,7287
26711,8813,13479
26712,8813,8748
26713,8813,13480
26714,9723,8638
26715,9723,15115
26716,9723,2816
26717,9723,7287
26718,8814,11492
26719,8814,7669
26720,8814,8225
26721,8814,10432
26722,8814,13481
26723,8815,13482
26724,8815,1046
26725,8815,2319
26726,8815,11952
26727,8816,13483
26728,8816,9411
26729,8817,13484
26730,8817,12949
26731,8817,13485
26732,8817,13486
26733,8817,6488
26734,8817,13487
26735,8818,13488
26736,8818,13489
26737,8818,2686
26738,8818,13490
26739,8819,13491
26740,8819,13213
26741,8819,13492
26742,8820,1944
26743,8820,13139
26744,8820,13493
26745,8820,10563
26746,8820,13140
26747,8821,13494
26748,8821,13495
26749,8822,13496
26750,8822,13497
26751,8823,13493
26752,8823,13139
26753,8823,1944
26754,8823,10563
26755,8823,13140
26756,8824,13498
26757,8824,13499
26758,8824,12000
26759,8824,9459
26760,8825,13500
26761,8825,2133
26762,8826,13501
26763,8826,6635
26764,8826,8939
26765,8827,11951
26766,8827,7459
26767,8827,7127
26768,8827,4410
26769,8828,13502
26770,8828,9184
26771,8828,3929
26772,8829,8877
26773,8829,13503
26774,8829,9974
26775,8829,12142
26776,8829,2608
26777,8830,13504
26778,8830,13505
26779,8830,13506
26780,8830,13507
26781,8830,13508
26782,8830,13509
26783,8830,4217
26784,8831,10138
26785,8831,1591
26786,8832,13510
26787,8832,5149
26788,8833,13511
26789,8833,8297
26790,8833,6368
26791,8834,13512
26792,8834,11634
26793,8835,13513
26794,8835,13514
26795,8836,13515
26796,8836,13516
26797,8836,13517
26798,8837,13518
26799,8837,8990
26800,8837,13519
26801,8837,8992
26802,8837,4229
26803,8838,13520
26804,8838,9552
26805,8838,13521
26806,8838,13522
26807,8839,13523
26808,8839,13524
26809,8839,9638
26810,8840,8577
26811,8840,3620
26812,8841,13525
26813,8841,13526
26814,8841,13527
26815,8841,13528
26816,8842,11634
26817,8842,13529
26818,8842,8814
26819,8842,1901
26820,8843,13530
26821,8843,13531
26822,8843,6294
26823,8843,13532
26824,8844,8834
26825,8844,6661
26826,8844,10935
26827,8845,11378
26828,8845,11379
26829,8845,13533
26830,8845,13534
26831,8845,11380
26832,8846,13535
26833,8846,12000
26834,8846,13536
26835,8847,8933
26836,8847,8643
26837,8847,6637
26838,8848,13537
26839,8848,13538
26840,8848,5154
26841,8848,13539
26842,8848,6409
26843,8849,13540
26844,8849,3208
26845,8849,11553
26846,8849,13541
26847,8849,11556
26848,8850,13542
26849,8850,13543
26850,8850,13544
26851,8850,3844
26852,8850,13545
26853,8850,8972
26854,8851,13546
26855,8851,13547
26856,8851,1019
26857,8851,2977
26858,8852,13544
26859,8852,13543
26860,8852,13542
26861,8852,3844
26862,8852,8972
26863,8852,13548
26864,8853,13549
26865,8853,13550
26866,8853,13551
26867,8853,8909
26868,8854,8653
26869,8854,5163
26870,8855,5230
26871,8855,13552
26872,8856,11033
26873,8856,11675
26874,8856,6335
26875,8856,3964
26876,8857,8213
26877,8857,6771
26878,8857,8217
26879,8857,10174
26880,8857,13553
26881,8858,8805
26882,8858,9774
26883,8859,13554
26884,8859,13555
26885,8859,13556
26886,8859,13557
26887,8860,13558
26888,8860,13559
26889,8860,4111
26890,8861,13560
26891,8861,9116
26892,8861,9658
26893,8861,13561
26894,8861,3844
26895,8861,13562
26896,8861,6704
26897,8862,12612
26898,8862,13563
26899,8862,5291
26900,8863,8393
26901,8864,13564
26902,8864,13565
26903,8864,8348
26904,8864,7194
26905,8864,1020
26906,8865,13566
26907,8865,13567
26908,8865,13568
26909,8865,6612
26910,8866,13569
26911,8866,13570
26912,8866,13571
26913,8866,13572
26914,8867,13573
26915,8867,13574
26916,8867,13575
26917,8867,13576
26918,8867,13577
26919,8867,4638
26920,8868,13578
26921,8868,13579
26922,8868,13580
26923,8869,13581
26924,8869,2444
26925,8869,844
26926,8870,13582
26927,8870,6694
26928,8871,9520
26929,8871,6342
26930,8872,13583
26931,8872,13584
26932,8872,8906
26933,8872,13585
26934,8872,6624
26935,8873,13586
26936,8873,13587
26937,8873,13588
26938,8873,13589
26939,8874,13590
26940,8874,13591
26941,8874,13592
26942,8874,13552
26943,8874,11249
26944,8875,10277
26945,8875,10278
26946,8875,10516
26947,8876,11707
26948,8876,12080
26949,8876,13593
26950,8876,2650
26951,8877,13594
26952,8877,11691
26953,8878,13595
26954,8878,13596
26955,8878,13597
26956,8878,13598
26957,8879,13599
26958,8879,13600
26959,8879,13601
26960,8879,13602
26961,8879,13603
26962,8879,3463
26963,8880,13582
26964,8880,13604
26965,8880,13605
26966,8881,11037
26967,8881,6344
26968,8881,3401
26969,8882,8791
26970,8882,8454
26971,8882,13606
26972,8882,1474
26973,8883,13607
26974,8883,12978
26975,8883,13608
26976,8883,13609
26977,8883,13610
26978,8884,13611
26979,8884,13612
26980,8884,12612
26981,8884,2060
26982,8884,5292
26983,8885,13613
26984,8885,13614
26985,8885,13615
26986,8885,13616
26987,8885,13617
26988,8886,13618
26989,8886,3602
26990,8887,13619
26991,8887,13620
26992,8887,13621
26993,8887,5478
26994,8888,10458
26995,8888,10008
26996,8888,6461
26997,8888,3841
26998,8889,13622
26999,8889,13623
27000,8889,13624
27001,8890,13625
27002,8890,10567
27003,8890,10568
27004,8890,10492
27005,8890,13626
27006,8890,7877
27007,8891,13593
27008,8891,12546
27009,8891,8292
27010,8892,13627
27011,8892,13628
27012,8892,11813
27013,8892,13538
27014,8892,5154
27015,8893,8933
27016,8893,8643
27017,8893,8834
27018,8894,13629
27019,8894,11806
27020,8894,8200
27021,8894,8123
27022,8894,5026
27023,8895,7174
27024,8895,1278
27025,8896,13630
27026,8896,13631
27027,8897,13632
27028,8897,11822
27029,8897,13633
27030,8897,13634
27031,8898,8174
27032,8898,13635
27033,8898,3631
27034,8898,7459
27035,8898,2319
27036,8898,3842
27037,8899,13636
27038,8899,13637
27039,8899,13638
27040,8899,13639
27041,8899,13640
27042,8899,13641
27043,8899,13642
27044,8900,13643
27045,8900,2744
27046,8901,13644
27047,8901,7681
27048,8901,8265
27049,8901,7133
27050,8902,11780
27051,8902,13645
27052,8902,13646
27053,8902,5667
27054,8903,13647
27055,8903,13648
27056,8903,13649
27057,8903,7662
27058,8903,13650
27059,8904,13651
27060,8904,13652
27061,8904,13653
27062,8905,9585
27063,8905,4365
27064,8905,13654
27065,8905,5423
27066,8905,5539
27067,8906,13655
27068,8907,8846
27069,8907,13656
27070,8907,13657
27071,8907,13658
27072,8907,4126
27073,8908,13659
27074,8908,12634
27075,8908,13660
27076,8908,11543
27077,8908,13202
27078,8908,4971
27079,8908,1885
27080,8909,13661
27081,8909,13662
27082,8909,13663
27083,8909,8344
27084,8909,7600
27085,8910,2992
27086,8910,13664
27087,8910,7375
27088,8911,13665
27089,8911,3263
27090,8911,13666
27091,8911,10149
27092,8912,13667
27093,8912,11702
27094,8912,6824
27095,8912,4229
27096,8913,13668
27097,8913,13669
27098,8913,13670
27099,8913,11446
27100,8914,13671
27101,8914,13672
27102,8914,11376
27103,8914,11377
27104,8915,12281
27105,8915,2992
27106,8916,13674
27107,8916,8836
27108,8916,8055
27109,8916,4638
27110,8916,13673
27111,8917,13675
27112,8917,10022
27113,8917,13676
27114,8917,10310
27115,8918,13677
27116,8918,13678
27117,8918,13679
27118,8918,3665
27119,8919,10662
27120,8919,5437
27121,8920,13147
27122,8920,13146
27123,8920,13148
27124,8920,13149
27125,8921,13680
27126,8921,9332
27127,8921,9192
27128,8921,6406
27129,8921,6407
27130,8922,13681
27131,8922,13682
27132,8922,13683
27133,8922,13684
27134,8922,13685
27135,8922,13686
27136,8923,1252
27137,8923,13687
27138,8924,13688
27139,8924,13689
27140,8924,13690
27141,8924,13691
27142,8924,13692
27143,8925,13693
27144,8925,13694
27145,8925,7645
27146,8926,13695
27147,8926,13696
27148,8926,6992
27149,8927,4010
27150,8927,13697
27151,8928,13698
27152,8928,10290
27153,8929,13699
27154,8929,13700
27155,8929,13701
27156,8929,3752
27157,8930,13702
27158,8930,13705
27159,8930,13704
27160,8930,178
27161,8930,13703
27162,8931,13706
27163,8931,7165
27164,8932,13707
27165,8932,7970
27166,8932,4914
27167,8933,13708
27168,8933,4384
27169,8934,13709
27170,8934,8263
27171,8934,13710
27172,8934,8424
27173,8935,13711
27174,8935,13712
27175,8935,13713
27176,8935,9990
27177,8935,9991
27178,8936,7171
27179,8937,13714
27180,8937,13284
27181,8938,13715
27182,8938,8817
27183,8938,13716
27184,8938,13717
27185,8938,13718
27186,8939,13719
27187,8939,7633
27188,8939,7636
27189,8939,6661
27190,8940,13720
27191,8940,13721
27192,8940,13722
27193,8940,13723
27194,8940,5546
27195,8941,13724
27196,8941,11187
27197,8941,13725
27198,8941,9786
27199,8941,13726
27200,8941,7669
27201,8941,9193
27202,8942,13727
27203,8942,13728
27204,8943,8370
27205,8943,13729
27206,8943,5499
27207,8943,8372
27208,8944,7632
27209,8944,8032
27210,8944,8386
27211,8945,13730
27212,8945,4218
27213,8946,13731
27214,8946,9483
27215,8947,13732
27216,8947,2772
27217,8947,13733
27218,8948,13734
27219,8948,11759
27220,8948,5250
27221,8949,13735
27222,8949,7516
27223,8949,13736
27224,8949,13737
27225,8949,13367
27226,8949,13738
27227,8949,13739
27228,8949,11411
27229,8950,8528
27230,8950,6335
27231,8950,6400
27232,8951,13740
27233,8951,13741
27234,8952,13742
27235,8952,13743
27236,8952,4729
27237,8952,4730
27238,8952,13744
27239,8953,936
27240,8953,13745
27241,8953,13746
27242,8953,13747
27243,8954,13748
27244,8954,13749
27245,8954,7945
27246,8954,13561
27247,8954,3844
27248,8954,6704
27249,8955,13750
27250,8955,7164
27251,8956,13751
27252,8956,2187
27253,8957,13752
27254,8957,13753
27255,8957,13754
27256,8957,1626
27257,8958,13755
27258,8958,13756
27259,8958,13757
27260,8959,8252
27261,8959,13758
27262,8959,9004
27263,8960,2514
27264,8960,13759
27265,8960,9180
27266,8960,13760
27267,8961,13761
27268,8961,7414
27269,8961,7262
27270,8962,13762
27271,8962,13763
27272,8962,13764
27273,8962,13765
27274,8962,3643
27275,8962,13766
27276,8963,13767
27277,8963,4219
27278,8963,13768
27279,8963,13769
27280,8964,7254
27281,8964,7974
27282,8964,10397
27283,8965,13252
27284,8965,13251
27285,8965,13253
27286,8966,10850
27287,8966,13770
27288,8966,13771
27289,8967,9660
27290,8967,9661
27291,8967,9662
27292,8968,10537
27293,8968,10536
27294,8968,10538
27295,8969,13772
27296,8969,13773
27297,8969,3050
27298,8969,8516
27299,8970,10757
27300,8970,13774
27301,8971,13775
27302,8971,13776
27303,8971,13777
27304,8971,13778
27305,8971,13779
27306,8971,13780
27307,8972,13781
27308,8972,13782
27309,8972,13783
27310,8973,13784
27311,8973,10206
27312,8973,13785
27313,8973,8771
27314,8974,13786
27315,8974,13787
27316,8974,9524
27317,8975,6687
27318,8975,2220
27319,8975,13788
27320,8975,9142
27321,8976,13789
27322,8976,13790
27323,8976,11579
27324,8977,12600
27325,8977,13791
27326,8977,13792
27327,8978,8263
27328,8978,13793
27329,8978,13794
27330,8978,8424
27331,8979,13795
27332,8979,5282
27333,8980,13796
27334,8980,6335
27335,8980,6400
27336,8981,13797
27337,8981,13798
27338,8981,13799
27339,8981,7405
27340,8981,1925
27341,8981,10081
27342,8982,13800
27343,8982,13801
27344,8982,4225
27345,8983,13802
27346,8983,13803
27347,8983,13804
27348,8983,13805
27349,8984,13806
27350,8984,13807
27351,8985,13808
27352,8985,10086
27353,8986,13809
27354,8986,13810
27355,8986,9308
27356,8987,12525
27357,8987,12527
27358,8988,13811
27359,8988,7127
27360,8988,11617
27361,8988,13812
27362,8988,6736
27363,8989,13813
27364,8989,13814
27365,8990,10981
27366,8990,5261
27367,8990,8079
27368,8990,9429
27369,8991,13815
27370,8991,13816
27371,8992,13817
27372,8992,5192
27373,8992,7335
27374,8993,13818
27375,8993,10327
27376,8993,13819
27377,8993,2789
27378,8994,13820
27379,8994,13821
27380,8994,13822
27381,8995,11757
27382,8995,11758
27383,8996,13823
27384,8996,9457
27385,8996,2899
27386,8996,13824
27387,8997,13825
27388,8997,13826
27389,8997,13827
27390,8998,8892
27391,8998,11474
27392,8998,9605
27393,8998,5417
27394,8999,13828
27395,8999,8838
27396,8999,13829
27397,8999,8837
27398,9000,13830
27399,9000,4684
27400,9000,6449
27401,9001,13831
27402,9001,13832
27403,9001,13833
27404,9002,13834
27405,9002,8332
27406,9002,6522
27407,9003,11177
27408,9003,11152
27409,9003,13835
27410,9003,8945
27411,9003,11179
27412,9003,5638
27413,9004,13836
27414,9004,1235
27415,9005,13837
27416,9005,13838
27417,9005,13839
27418,9005,13840
27419,9005,13841
27420,9006,13842
27421,9006,8577
27422,9006,3620
27423,9007,13843
27424,9007,6318
27425,9007,8389
27426,9007,13844
27427,9007,6612
27428,9008,10917
27429,9008,13845
27430,9008,6992
27431,9009,13846
27432,9009,13567
27433,9009,13847
27434,9009,5155
27435,9009,7449
27436,9010,7152
27437,9011,13848
27438,9011,13849
27439,9011,4879
27440,9012,13850
27441,9012,7509
27442,9013,13851
27443,9013,10731
27444,9013,9663
27445,9013,6279
27446,9014,6645
27447,9014,1019
27448,9015,13852
27449,9015,13853
27450,9015,13854
27451,9015,12997
27452,9015,10326
27453,9015,13855
27454,9015,13856
27455,9015,12358
27456,9015,13857
27457,9015,13858
27458,9015,9016
27459,9015,13859
27460,9015,13860
27461,9015,13861
27462,9015,13862
27463,9015,13863
27464,9015,13864
27465,9015,13865
27466,9015,13866
27467,9015,13867
27468,9015,8085
27469,9016,13868
27470,9016,8771
27471,9016,7567
27472,9017,7985
27473,9017,13869
27474,9017,13870
27475,9017,13871
27476,9017,3895
27477,9018,8945
27478,9018,13760
27479,9018,12580
27480,9018,13016
27481,9019,8502
27482,9019,3620
27483,9019,7413
27484,9020,13872
27485,9020,6519
27486,9020,6301
27487,9021,8164
27488,9021,5309
27489,9022,8502
27490,9022,7413
27491,9022,3620
27492,9023,13873
27493,9023,13874
27494,9023,13875
27495,9023,13876
27496,9023,13877
27497,9023,13878
27498,9024,12363
27499,9024,3174
27500,9024,12357
27501,9024,3735
27502,9025,2514
27503,9025,8945
27504,9025,9180
27505,9025,11514
27506,9025,2816
27507,9025,12580
27508,9026,13879
27509,9026,8424
27510,9026,8458
27511,9027,9672
27512,9027,9409
27513,9027,9411
27514,9028,11152
27515,9028,13880
27516,9028,13881
27517,9028,5638
27518,9029,13882
27519,9029,6335
27520,9029,13883
27521,9030,13872
27522,9030,13884
27523,9030,13885
27524,9030,6519
27525,9030,6995
27526,9030,4849
27527,9030,13886
27528,9030,6301
27529,9031,13887
27530,9031,13888
27531,9031,13889
27532,9031,6817
27533,9031,10178
27534,9031,11084
27535,9031,4444
27536,9032,13890
27537,9032,13891
27538,9032,13892
27539,9032,3294
27540,9033,11889
27541,9033,7435
27542,9033,10435
27543,9034,13893
27544,9034,2449
27545,9034,8384
27546,9035,13894
27547,9035,3408
27548,9035,13895
27549,9035,13896
27550,9036,13897
27551,9036,13898
27552,9036,13899
27553,9036,13900
27554,9036,13901
27555,9036,99
27556,9037,13902
27557,9037,13903
27558,9037,8378
27559,9037,13904
27560,9037,13905
27561,9038,13906
27562,9038,13907
27563,9038,13908
27564,9038,13909
27565,9038,13910
27566,9038,7626
27567,9039,10895
27568,9039,13911
27569,9039,13912
27570,9039,10262
27571,9040,13914
27572,9040,13913
27573,9040,5083
27574,9041,13915
27575,9041,12674
27576,9042,9745
27577,9043,13916
27578,9043,13917
27579,9043,7633
27580,9044,8225
27581,9044,13918
27582,9044,7669
27583,9044,10432
27584,9045,11089
27585,9045,13919
27586,9045,11090
27587,9045,6406
27588,9045,6407
27589,9046,13920
27590,9046,13921
27591,9046,13922
27592,9046,13923
27593,9046,13924
27594,9046,7567
27595,9047,13925
27596,9047,13926
27597,9047,8769
27598,9047,8047
27599,9047,13927
27600,9048,13928
27601,9048,1063
27602,9048,2845
27603,9049,13929
27604,9049,13930
27605,9049,13931
27606,9050,10919
27607,9050,11448
27608,9050,13932
27609,9050,8415
27610,9050,13079
27611,9051,13933
27612,9051,13934
27613,9051,13935
27614,9051,7168
27615,9051,13936
27616,9051,13937
27617,9051,13938
27618,9051,4595
27619,9052,13939
27620,9052,13940
27621,9052,13941
27622,9052,13942
27623,9053,13943
27624,9053,13944
27625,9053,10310
27626,9054,12226
27627,9054,13945
27628,9054,6637
27629,9055,13946
27630,9055,13947
27631,9056,13948
27632,9056,10707
27633,9056,11581
27634,9056,6556
27635,9057,9769
27636,9057,9768
27637,9057,6604
27638,9057,8064
27639,9058,13949
27640,9058,9347
27641,9058,3537
27642,9059,8740
27643,9059,13950
27644,9059,10423
27645,9059,6501
27646,9060,13951
27647,9060,8986
27648,9060,8985
27649,9060,8984
27650,9060,8987
27651,9060,4596
27652,9061,10290
27653,9061,13952
27654,9061,6534
27655,9061,13953
27656,9061,13896
27657,9062,13954
27658,9062,7473
27659,9062,13955
27660,9063,13956
27661,9063,13957
27662,9063,10122
27663,9063,13958
27664,9063,13959
27665,9063,7915
27666,9063,8301
27667,9064,9708
27668,9064,13761
27669,9064,7414
27670,9065,13960
27671,9065,13961
27672,9065,1391
27673,9065,13962
27674,9065,13963
27675,9065,13964
27676,9065,7252
27677,9066,13965
27678,9066,13966
27679,9067,13967
27680,9067,10582
27681,9067,11484
27682,9067,1278
27683,9067,9142
27684,9068,9597
27685,9069,13968
27686,9069,13969
27687,9069,7473
27688,9070,13970
27689,9070,13971
27690,9071,12711
27691,9071,13972
27692,9071,7249
27693,9072,13973
27694,9072,13974
27695,9072,8418
27696,9073,13975
27697,9073,13976
27698,9073,13977
27699,9073,6406
27700,9073,6407
27701,9074,11642
27702,9074,9411
27703,9075,13978
27704,9075,3630
27705,9075,9142
27706,9076,13979
27707,9076,13980
27708,9076,13981
27709,9076,10057
27710,9076,5242
27711,9076,13982
27712,9077,13983
27713,9077,13984
27714,9078,13985
27715,9078,13986
27716,9078,13987
27717,9079,9864
27718,9079,13988
27719,9079,13989
27720,9079,2187
27721,9080,13990
27722,9080,13991
27723,9080,13992
27724,9080,13993
27725,9080,13994
27726,9080,13995
27727,9081,13996
27728,9081,9887
27729,9081,7409
27730,9081,178
27731,9081,10385
27732,9081,13227
27733,9082,13997
27734,9082,13998
27735,9082,7547
27736,9083,5431
27737,9083,3823
27738,9083,8358
27739,9083,13999
27740,9084,14000
27741,9084,6448
27742,9084,4762
27743,9085,8779
27744,9085,9773
27745,9086,5179
27746,9086,14001
27747,9086,13416
27748,9086,1904
27749,9087,14002
27750,9087,14003
27751,9087,14004
27752,9087,14005
27753,9088,14006
27754,9088,10514
27755,9088,10513
27756,9088,14007
27757,9088,14008
27758,9088,7511
27759,9088,5041
27760,9088,3363
27761,9088,4533
27762,9089,14009
27763,9089,10306
27764,9089,12444
27765,9089,3334
27766,9089,5196
27767,9090,7969
27768,9090,8663
27769,9090,9766
27770,9090,6604
27771,9090,3161
27772,9091,14010
27773,9091,9176
27774,9091,10116
27775,9091,14011
27776,9092,4782
27777,9092,9512
27778,9092,8434
27779,9092,14012
27780,9092,3304
27781,9093,10531
27782,9093,3208
27783,9093,14013
27784,9093,10532
27785,9093,10534
27786,9093,6683
27787,9094,14014
27788,9094,14015
27789,9094,3351
27790,9094,5468
27791,9095,14016
27792,9095,14017
27793,9095,14018
27794,9095,14019
27795,9095,2772
27796,9095,14020
27797,9096,14021
27798,9096,8886
27799,9096,14022
27800,9096,9669
27801,9097,9488
27802,9097,9785
27803,9097,14023
27804,9097,9489
27805,9098,14024
27806,9098,4384
27807,9099,14025
27808,9099,5306
27809,9099,8384
27810,9099,8386
27811,9099,8617
27812,9100,11778
27813,9100,14026
27814,9100,10866
27815,9100,8096
27816,9100,14027
27817,9100,6308
27818,9100,4316
27819,9101,14028
27820,9101,8183
27821,9101,13324
27822,9101,9890
27823,9101,11815
27824,9102,9512
27825,9102,3304
27826,9103,8933
27827,9103,8643
27828,9104,14029
27829,9104,11990
27830,9105,14030
27831,9105,14031
27832,9105,14032
27833,9106,14033
27834,9106,14034
27835,9106,14035
27836,9106,14036
27837,9106,8093
27838,9106,14037
27839,9106,14038
27840,9107,10141
27841,9108,14039
27842,9108,4475
27843,9109,12280
27844,9109,7508
27845,9109,7509
27846,9110,14040
27847,9110,2736
27848,9111,14043
27849,9111,14041
27850,9111,14042
27851,9111,4355
27852,9112,14044
27853,9112,14045
27854,9112,6789
27855,9112,4023
27856,9113,9771
27857,9113,3773
27858,9114,12304
27859,9114,12303
27860,9114,12302
27861,9115,14046
27862,9116,8105
27863,9116,14047
27864,9116,10966
27865,9116,14048
27866,9116,6308
27867,9116,8106
27868,9117,10019
27869,9117,14049
27870,9117,3537
27871,9117,14050
27872,9117,5305
27873,9117,10468
27874,9117,8011
27875,9118,13077
27876,9118,14051
27877,9118,14052
27878,9118,14053
27879,9118,14054
27880,9119,14055
27881,9119,8045
27882,9119,8621
27883,9119,2978
27884,9119,10792
27885,9120,14056
27886,9120,8726
27887,9120,8047
27888,9120,6295
27889,9121,11071
27890,9121,2261
27891,9122,10683
27892,9122,13375
27893,9122,13376
27894,9122,2336
27895,9123,9531
27896,9123,14057
27897,9123,11387
27898,9123,10897
27899,9123,4767
27900,9124,14058
27901,9124,14059
27902,9124,14060
27903,9125,14061
27904,9125,14062
27905,9125,14063
27906,9125,14064
27907,9125,14065
27908,9125,14066
27909,9125,14067
27910,9125,14068
27911,9125,9246
27912,9126,14069
27913,9126,14070
27914,9126,6498
27915,9126,7252
27916,9127,14071
27917,9127,8468
27918,9127,14072
27919,9127,7591
27920,9128,14073
27921,9128,14074
27922,9128,10203
27923,9128,14075
27924,9128,7429
27925,9128,5313
27926,9129,14076
27927,9129,8505
27928,9129,9699
27929,9129,14077
27930,9129,4828
27931,9129,8191
27932,9129,7150
27933,9129,4280
27934,9129,6765
27935,9130,11546
27936,9130,11957
27937,9130,2047
27938,9130,8528
27939,9131,14078
27940,9131,14079
27941,9131,13976
27942,9131,7567
27943,9132,14080
27944,9132,9876
27945,9132,14081
27946,9133,14082
27947,9133,14083
27948,9133,10888
27949,9133,7133
27950,9134,14084
27951,9134,14085
27952,9134,14086
27953,9134,7263
27954,9135,14087
27955,9136,14088
27956,9136,7970
27957,9137,14089
27958,9137,9202
27959,9137,9201
27960,9137,14090
27961,9137,7222
27962,9138,14091
27963,9138,9768
27964,9138,6301
27965,9138,5636
27966,9139,14092
27967,9139,8332
27968,9139,1926
27969,9139,8627
27970,9140,14093
27971,9140,5458
27972,9140,6400
27973,9141,10919
27974,9141,14094
27975,9141,10920
27976,9141,10923
27977,9141,10922
27978,9142,14095
27979,9142,14096
27980,9142,14097
27981,9142,14098
27982,9142,14099
27983,9142,14100
27984,9142,6308
27985,9142,14101
27986,9143,14102
27987,9143,7235
27988,9143,10832
27989,9143,3001
27990,9144,14103
27991,9144,10530
27992,9144,6661
27993,9145,14104
27994,9145,14105
27995,9145,14106
27996,9145,14107
27997,9146,14108
27998,9146,8452
27999,9147,5586
28000,9147,9752
28001,9147,14109
28002,9147,14110
28003,9147,14111
28004,9148,14112
28005,9148,9098
28006,9148,14113
28007,9148,1904
28008,9148,14114
28009,9149,9267
28010,9149,4911
28011,9149,11784
28012,9149,11785
28013,9149,14115
28014,9149,11788
28015,9149,2385
28016,9149,6402
28017,9149,5127
28018,9149,2548
28019,9150,14116
28020,9150,4475
28021,9150,11667
28022,9151,14117
28023,9151,2459
28024,9152,14118
28025,9152,10227
28026,9152,14119
28027,9152,3093
28028,9152,14120
28029,9152,8526
28030,9153,14121
28031,9153,14122
28032,9153,1925
28033,9153,5441
28034,9153,4904
28035,9154,10018
28036,9154,14123
28037,9154,2383
28038,9155,11163
